"nodeID_from","nodeID_to","mode","line","year"
1,2,"heavy_rail","Line 1",2012
2,3,"heavy_rail","Line 1",2012
3,4,"heavy_rail","Line 1",2012
4,5,"heavy_rail","Line 1",2012
5,6,"heavy_rail","Line 1",2012
6,7,"heavy_rail","Line 1",2012
7,8,"heavy_rail","Line 1",2012
8,9,"heavy_rail","Line 1",2012
9,10,"heavy_rail","Line 1",2012
10,11,"heavy_rail","Line 1",2012
11,12,"heavy_rail","Line 1",2012
12,13,"heavy_rail","Line 1",2012
13,14,"heavy_rail","Line 1",2012
14,15,"heavy_rail","Line 1",2012
15,16,"heavy_rail","Line 1",2012
16,17,"heavy_rail","Line 1",2012
17,18,"heavy_rail","Line 1",2012
18,19,"heavy_rail","Line 1",2012
19,20,"heavy_rail","Line 1",2012
20,21,"heavy_rail","Line 1",2012
21,22,"heavy_rail","Line 1",2012
22,23,"heavy_rail","Line 1",2012
23,24,"heavy_rail","Line 1",2012
25,26,"heavy_rail","Line 2",2013
26,27,"heavy_rail","Line 2",2013
27,28,"heavy_rail","Line 2",2013
28,29,"heavy_rail","Line 2",2013
29,30,"heavy_rail","Line 2",2013
30,31,"heavy_rail","Line 2",2013
31,32,"heavy_rail","Line 2",2013
32,33,"heavy_rail","Line 2",2013
33,34,"heavy_rail","Line 2",2013
34,35,"heavy_rail","Line 2",2013
35,36,"heavy_rail","Line 2",2013
36,37,"heavy_rail","Line 2",2013
37,38,"heavy_rail","Line 2",2013
38,39,"heavy_rail","Line 2",2013
39,40,"heavy_rail","Line 2",2013
40,41,"heavy_rail","Line 2",2013
41,42,"heavy_rail","Line 2",2013
42,43,"heavy_rail","Line 2",2013
43,44,"heavy_rail","Line 2",2013
44,45,"heavy_rail","Line 2",2013
45,46,"heavy_rail","Line 2",2013
46,47,"heavy_rail","Line 2",2013
47,48,"heavy_rail","Line 2",2016
48,49,"heavy_rail","Line 2",2016
49,50,"heavy_rail","Line 2",2016
50,51,"heavy_rail","Line 2",2016
51,52,"heavy_rail","Line 2",2016
52,53,"heavy_rail","Line 2",2016
53,54,"heavy_rail","Line 2",2016
54,55,"heavy_rail","Line 2",2016
55,56,"heavy_rail","Line 2",2016
56,57,"heavy_rail","Line 2",2016
57,58,"heavy_rail","Line 2",2016
58,59,"heavy_rail","Line 2",2016
60,61,"heavy_rail","Line 3",2019
61,62,"heavy_rail","Line 3",2019
62,63,"heavy_rail","Line 3",2019
63,64,"heavy_rail","Line 3",2019
64,65,"heavy_rail","Line 3",2019
65,66,"heavy_rail","Line 3",2019
66,67,"heavy_rail","Line 3",2019
67,68,"heavy_rail","Line 3",2019
68,69,"heavy_rail","Line 3",2019
69,70,"heavy_rail","Line 3",2019
70,71,"heavy_rail","Line 3",2019
71,72,"heavy_rail","Line 3",2019
72,73,"heavy_rail","Line 3",2019
73,74,"heavy_rail","Line 3",2019
74,75,"heavy_rail","Line 3",2019
75,76,"heavy_rail","Line 3",2019
76,77,"heavy_rail","Line 3",2019
77,78,"heavy_rail","Line 3",2019
78,79,"heavy_rail","Line 3",2019
79,80,"heavy_rail","Line 3",2019
80,81,"heavy_rail","Line 3",2019
81,82,"heavy_rail","Line 3",2019
82,83,"heavy_rail","Line 3",2019
83,84,"heavy_rail","Line 3",2019
84,85,"heavy_rail","Line 3",2019
85,86,"heavy_rail","Line 3",2019
86,87,"heavy_rail","Line 3",2019
87,88,"heavy_rail","Line 3",2019
88,89,"heavy_rail","Line 3",2019
89,90,"heavy_rail","Line 3",2019
90,91,"heavy_rail","Line 3",2019
91,92,"heavy_rail","Line 3",2019
92,93,"heavy_rail","Line 3",2019
93,94,"heavy_rail","Line 3",2019
94,95,"heavy_rail","Line 3",2019
95,96,"heavy_rail","Line 3",2019
97,98,"heavy_rail","Line 4",2017
98,99,"heavy_rail","Line 4",2017
99,100,"heavy_rail","Line 4",2017
100,101,"heavy_rail","Line 4",2017
101,102,"heavy_rail","Line 4",2017
102,103,"heavy_rail","Line 4",2017
103,104,"heavy_rail","Line 4",2017
104,105,"heavy_rail","Line 4",2017
105,106,"heavy_rail","Line 4",2017
