"nodeID_from","nodeID_to","mode","line","year"
1,2,"heavy_rail","Line 1",2017
2,3,"heavy_rail","Line 1",2017
3,4,"heavy_rail","Line 1",2017
4,5,"heavy_rail","Line 1",2017
5,6,"heavy_rail","Line 1",2017
6,7,"heavy_rail","Line 1",2017
7,8,"heavy_rail","Line 1",1994
8,9,"heavy_rail","Line 1",1994
9,10,"heavy_rail","Line 1",1994
10,11,"heavy_rail","Line 1",1994
11,12,"heavy_rail","Line 1",1994
12,13,"heavy_rail","Line 1",1994
13,14,"heavy_rail","Line 1",1990
14,15,"heavy_rail","Line 1",1990
15,16,"heavy_rail","Line 1",1988
16,17,"heavy_rail","Line 1",1988
17,18,"heavy_rail","Line 1",1988
18,19,"heavy_rail","Line 1",1987
19,20,"heavy_rail","Line 1",1987
20,21,"heavy_rail","Line 1",1987
21,22,"heavy_rail","Line 1",1987
22,23,"heavy_rail","Line 1",1987
23,24,"heavy_rail","Line 1",1987
24,25,"heavy_rail","Line 1",1985
25,26,"heavy_rail","Line 1",1985
26,27,"heavy_rail","Line 1",1985
27,28,"heavy_rail","Line 1",1985
28,29,"heavy_rail","Line 1",1985
29,30,"heavy_rail","Line 1",1985
30,31,"heavy_rail","Line 1",1985
31,32,"heavy_rail","Line 1",1985
32,33,"heavy_rail","Line 1",1985
33,34,"heavy_rail","Line 1",1985
34,35,"heavy_rail","Line 1",1985
35,36,"heavy_rail","Line 1",1985
36,37,"heavy_rail","Line 1",1985
37,38,"heavy_rail","Line 1",1985
38,39,"heavy_rail","Line 1",1985
39,147,"heavy_rail","Line 1",1986
40,41,"heavy_rail","Line 2",2002
41,42,"heavy_rail","Line 2",2002
42,43,"heavy_rail","Line 2",2002
43,44,"heavy_rail","Line 2",2002
44,45,"heavy_rail","Line 2",2002
45,46,"heavy_rail","Line 2",2002
46,47,"heavy_rail","Line 2",2002
47,48,"heavy_rail","Line 2",2002
48,49,"heavy_rail","Line 2",2002
49,50,"heavy_rail","Line 2",2001
50,51,"heavy_rail","Line 2",2001
